x,y,land_cover,site,cluster_label,grad_cam_value
4,5,Shrub,77,0,0.0
5,5,Shrub,77,0,0.0
6,5,Shrub,77,0,0.0
7,5,Shrub,77,0,0.0
8,5,Grass,77,0,0.0
9,5,Shrub,77,0,0.0
10,5,Grass,77,0,0.0
11,5,Grass,77,0,0.0
12,5,Grass,77,0,0.0
13,5,Grass,77,0,0.0
14,5,Grass,77,0,0.0
15,5,Grass,77,0,0.0
16,5,Grass,77,0,0.0
17,5,Grass,77,0,0.0
18,5,Grass,77,0,0.0
0,6,Grass,77,0,0.0
1,6,Shrub,77,0,0.0
2,6,Shrub,77,0,0.0
3,6,Shrub,77,0,0.0
4,6,Shrub,77,0,0.0
5,6,Shrub,77,0,0.0
6,6,Shrub,77,0,0.0
7,6,Grass,77,0,0.0
8,6,Grass,77,0,0.0
9,6,Shrub,77,0,0.0
10,6,Shrub,77,0,0.0
11,6,Shrub,77,0,0.0
12,6,Shrub,77,0,0.0
13,6,Shrub,77,0,0.0
14,6,Shrub,77,0,0.0
15,6,Shrub,77,0,0.0
16,6,Shrub,77,0,0.0
17,6,Tree,77,0,0.0
18,6,Grass,77,0,0.0
0,7,Grass,77,0,0.0
1,7,Grass,77,0,0.0
2,7,Grass,77,0,0.0
3,7,Grass,77,0,0.0
4,7,Grass,77,0,0.0
5,7,Grass,77,0,0.0
6,7,Grass,77,0,0.0
7,7,Shrub,77,0,0.0
8,7,Shrub,77,0,0.0
9,7,Shrub,77,0,0.0
10,7,Shrub,77,0,0.0
11,7,Shrub,77,0,0.0
12,7,Shrub,77,0,0.0
13,7,Shrub,77,4,0.15857908129692078
14,7,Shrub,77,4,0.21460573375225067
15,7,Shrub,77,0,0.0
16,7,Shrub,77,0,0.0
17,7,Tree,77,0,0.0
18,7,Grass,77,0,0.0
0,8,Grass,77,0,0.0
1,8,Grass,77,0,0.0
2,8,Grass,77,0,0.0
3,8,Grass,77,0,0.0
4,8,Grass,77,0,0.0
5,8,Grass,77,0,0.0
6,8,Grass,77,0,0.0
7,8,Grass,77,0,0.0
8,8,Shrub,77,0,0.0
9,8,Shrub,77,0,0.0
10,8,Shrub,77,0,0.0
11,8,Tree,77,0,0.0
12,8,Tree,77,0,0.0
13,8,Shrub,77,4,0.2401346117258072
14,8,Shrub,77,4,0.11524222791194916
15,8,Shrub,77,0,0.0
16,8,Grass,77,0,0.0
17,8,Grass,77,0,0.0
18,8,Grass,77,0,0.0
0,9,Grass,77,0,0.0
1,9,Grass,77,0,0.0
2,9,Tree,77,0,0.0
3,9,Grass,77,0,0.0
4,9,Tree,77,0,0.0
5,9,Tree,77,0,0.0
6,9,Grass,77,0,0.0
7,9,Grass,77,0,0.0
8,9,Grass,77,0,0.0
9,9,Shrub,77,0,0.0
10,9,Shrub,77,0,0.0
11,9,Tree,77,0,0.0
12,9,Tree,77,0,0.0
13,9,Tree,77,4,0.2745286524295807
14,9,Tree,77,4,0.2724207639694214
15,9,Shrub,77,0,0.0
16,9,Shrub,77,0,0.0
17,9,Grass,77,0,0.0
18,9,Grass,77,0,0.0
0,10,Permanent Water,77,0,0.0
1,10,Permanent Water,77,0,0.0
2,10,Permanent Water,77,0,0.0
3,10,Seasonal Water,77,0,0.0
4,10,Tree,77,0,0.0
5,10,Tree,77,0,0.0
6,10,Tree,77,0,0.0
7,10,Grass,77,0,0.0
8,10,Grass,77,0,0.0
9,10,Grass,77,0,0.0
10,10,Grass,77,0,0.0
11,10,Shrub,77,0,0.0
12,10,Shrub,77,0,0.0
13,10,Shrub,77,4,0.12882378697395325
14,10,Shrub,77,0,0.0
15,10,Tree,77,0,0.0
16,10,Shrub,77,0,0.0
17,10,Grass,77,0,0.0
18,10,Grass,77,0,0.0
0,11,Permanent Water,77,0,0.0
1,11,Permanent Water,77,0,0.0
2,11,Permanent Water,77,0,0.0
3,11,Permanent Water,77,2,0.10202756524085999
4,11,Permanent Water,77,0,0.0
5,11,Permanent Water,77,0,0.0
6,11,Permanent Water,77,0,0.0
7,11,Grass,77,0,0.0
8,11,Grass,77,0,0.0
9,11,Grass,77,0,0.0
10,11,Grass,77,0,0.0
11,11,Shrub,77,0,0.0
12,11,Shrub,77,0,0.0
13,11,Shrub,77,0,0.0
14,11,Shrub,77,0,0.0
15,11,Shrub,77,0,0.0
16,11,Shrub,77,0,0.0
17,11,Shrub,77,0,0.0
18,11,Grass,77,0,0.0
0,12,Bare,77,0,0.0
1,12,Bare,77,0,0.0
2,12,Bare,77,0,0.0
3,12,Bare,77,2,0.20418407022953033
4,12,Bare,77,0,0.0
5,12,Bare,77,0,0.0
6,12,Permanent Water,77,0,0.0
7,12,Permanent Water,77,0,0.0
8,12,Grass,77,0,0.0
9,12,Grass,77,0,0.0
10,12,Grass,77,0,0.0
11,12,Grass,77,0,0.0
12,12,Grass,77,0,0.0
13,12,Grass,77,0,0.0
14,12,Grass,77,0,0.0
15,12,Grass,77,0,0.0
16,12,Shrub,77,0,0.0
17,12,Shrub,77,0,0.0
18,12,Grass,77,0,0.0
0,13,Shrub,77,0,0.0
1,13,Shrub,77,0,0.0
2,13,Shrub,77,0,0.0
3,13,Shrub,77,0,0.0
4,13,Shrub,77,0,0.0
5,13,Shrub,77,0,0.0
6,13,Grass,77,0,0.0
7,13,Grass,77,0,0.0
8,13,Grass,77,0,0.0
9,13,Grass,77,0,0.0
10,13,Grass,77,0,0.0
11,13,Grass,77,0,0.0
12,13,Grass,77,0,0.0
13,13,Grass,77,0,0.0
14,13,Grass,77,0,0.0
15,13,Shrub,77,0,0.0
16,13,Shrub,77,0,0.0
17,13,Shrub,77,0,0.0
18,13,Grass,77,0,0.0
0,14,Shrub,77,0,0.0
1,14,Shrub,77,0,0.0
2,14,Shrub,77,0,0.0
3,14,Shrub,77,0,0.0
4,14,Shrub,77,0,0.0
5,14,Shrub,77,0,0.0
6,14,Grass,77,0,0.0
7,14,Grass,77,0,0.0
8,14,Grass,77,0,0.0
9,14,Grass,77,0,0.0
10,14,Grass,77,0,0.0
11,14,Grass,77,0,0.0
12,14,Grass,77,0,0.0
13,14,Grass,77,0,0.0
14,14,Grass,77,0,0.0
15,14,Grass,77,0,0.0
16,14,Shrub,77,0,0.0
17,14,Shrub,77,0,0.0
18,14,Shrub,77,0,0.0
0,15,Shrub,77,0,0.0
1,15,Shrub,77,0,0.0
2,15,Shrub,77,0,0.0
3,15,Grass,77,0,0.0
4,15,Grass,77,0,0.0
5,15,Grass,77,0,0.0
6,15,Grass,77,0,0.0
7,15,Grass,77,0,0.0
8,15,Grass,77,0,0.0
9,15,Grass,77,0,0.0
10,15,Grass,77,0,0.0
11,15,Grass,77,0,0.0
12,15,Grass,77,0,0.0
13,15,Grass,77,0,0.0
14,15,Grass,77,0,0.0
15,15,Grass,77,0,0.0
16,15,Tree,77,0,0.0
17,15,Shrub,77,0,0.0
18,15,Shrub,77,0,0.0
0,16,Shrub,77,0,0.0
1,16,Shrub,77,0,0.0
2,16,Grass,77,0,0.0
3,16,Grass,77,0,0.0
4,16,Grass,77,0,0.0
5,16,Grass,77,0,0.0
6,16,Grass,77,0,0.0
7,16,Grass,77,0,0.0
8,16,Grass,77,1,0.08840330690145493
9,16,Grass,77,0,0.0
10,16,Grass,77,1,0.027984149754047394
11,16,Grass,77,0,0.0
12,16,Grass,77,0,0.0
13,16,Grass,77,0,0.0
14,16,Grass,77,0,0.0
15,16,Tree,77,0,0.0
16,16,Tree,77,0,0.0
17,16,Tree,77,0,0.0
18,16,Shrub,77,0,0.0
0,17,Shrub,77,0,0.0
1,17,Shrub,77,1,0.23934170603752136
2,17,Grass,77,1,0.12517938017845154
3,17,Grass,77,1,0.45221173763275146
4,17,Grass,77,1,0.15440373122692108
5,17,Grass,77,1,0.6908730268478394
6,17,Grass,77,1,1.0
7,17,Grass,77,1,0.7779115438461304
8,17,Grass,77,1,0.6685641407966614
9,17,Grass,77,1,0.3690868616104126
10,17,Grass,77,1,0.4149835407733917
11,17,Grass,77,1,0.3474738597869873
12,17,Grass,77,1,0.33085933327674866
13,17,Grass,77,0,0.0
14,17,Tree,77,0,0.0
15,17,Tree,77,5,0.117274709045887
16,17,Tree,77,5,0.011341881938278675
17,17,Shrub,77,0,0.0
18,17,Shrub,77,6,0.10152284801006317
0,18,Shrub,77,0,0.0
1,18,Grass,77,0,0.0
2,18,Grass,77,0,0.0
3,18,Grass,77,1,0.007345430552959442
4,18,Grass,77,0,0.0
5,18,Grass,77,1,0.2673654854297638
6,18,Grass,77,1,0.4849344491958618
7,18,Grass,77,1,0.6049118638038635
8,18,Grass,77,1,0.5600769519805908
9,18,Grass,77,1,0.21331164240837097
10,18,Grass,77,1,0.18611374497413635
11,18,Grass,77,0,0.0
12,18,Grass,77,0,0.0
13,18,Grass,77,0,0.0
14,18,Tree,77,0,0.0
15,18,Shrub,77,0,0.0
16,18,Shrub,77,0,0.0
17,18,Shrub,77,0,0.0
18,18,Shrub,77,0,0.0
0,0,Grass,78,0,0.0
1,0,Grass,78,0,0.0
2,0,Grass,78,0,0.0
3,0,Grass,78,0,0.0
4,0,Shrub,78,0,0.0
5,0,Shrub,78,0,0.0
6,0,Grass,78,0,0.0
7,0,Shrub,78,0,0.0
8,0,Shrub,78,0,0.0
9,0,Grass,78,0,0.0
10,0,Grass,78,0,0.0
11,0,Grass,78,0,0.0
12,0,Grass,78,0,0.0
13,0,Shrub,78,0,0.0
14,0,Shrub,78,0,0.0
15,0,Shrub,78,0,0.0
16,0,Shrub,78,0,0.0
17,0,Grass,78,0,0.0
18,0,Grass,78,0,0.0
0,1,Grass,78,0,0.0
1,1,Grass,78,0,0.0
2,1,Grass,78,0,0.0
3,1,Grass,78,0,0.0
4,1,Tree,78,0,0.0
5,1,Shrub,78,0,0.0
6,1,Grass,78,0,0.0
7,1,Grass,78,0,0.0
8,1,Grass,78,0,0.0
9,1,Grass,78,0,0.0
10,1,Grass,78,0,0.0
11,1,Grass,78,0,0.0
12,1,Grass,78,0,0.0
13,1,Grass,78,0,0.0
14,1,Shrub,78,0,0.0
15,1,Shrub,78,0,0.0
16,1,Shrub,78,0,0.0
17,1,Grass,78,0,0.0
18,1,Grass,78,0,0.0
0,2,Grass,78,0,0.0
1,2,Grass,78,0,0.0
2,2,Grass,78,0,0.0
3,2,Grass,78,0,0.0
4,2,Grass,78,0,0.0
5,2,Grass,78,0,0.0
6,2,Grass,78,0,0.0
7,2,Grass,78,0,0.0
8,2,Grass,78,0,0.0
9,2,Grass,78,0,0.0
10,2,Grass,78,0,0.0
11,2,Grass,78,0,0.0
12,2,Grass,78,0,0.0
13,2,Grass,78,0,0.0
14,2,Grass,78,0,0.0
15,2,Grass,78,0,0.0
16,2,Grass,78,0,0.0
17,2,Grass,78,0,0.0
18,2,Grass,78,0,0.0
0,3,Shrub,78,0,0.0
1,3,Shrub,78,0,0.0
2,3,Shrub,78,0,0.0
3,3,Shrub,78,0,0.0
4,3,Grass,78,0,0.0
5,3,Grass,78,0,0.0
6,3,Grass,78,0,0.0
7,3,Grass,78,0,0.0
8,3,Grass,78,0,0.0
9,3,Grass,78,0,0.0
10,3,Grass,78,0,0.0
11,3,Grass,78,0,0.0
12,3,Grass,78,0,0.0
13,3,Grass,78,0,0.0
14,3,Grass,78,0,0.0
15,3,Grass,78,0,0.0
16,3,Grass,78,0,0.0
17,3,Grass,78,0,0.0
18,3,Shrub,78,0,0.0
0,4,Shrub,78,0,0.0
1,4,Shrub,78,0,0.0
2,4,Shrub,78,0,0.0
3,4,Shrub,78,0,0.0
4,4,Grass,78,0,0.0
5,4,Grass,78,0,0.0
6,4,Grass,78,0,0.0
7,4,Grass,78,0,0.0
8,4,Grass,78,0,0.0
9,4,Grass,78,0,0.0
10,4,Grass,78,0,0.0
11,4,Grass,78,0,0.0
12,4,Grass,78,0,0.0
13,4,Grass,78,0,0.0
14,4,Grass,78,0,0.0
15,4,Grass,78,0,0.0
16,4,Grass,78,0,0.0
17,4,Shrub,78,0,0.0
18,4,Shrub,78,0,0.0
0,5,Shrub,78,0,0.0
1,5,Shrub,78,0,0.0
2,5,Shrub,78,0,0.0
3,5,Shrub,78,0,0.0
4,5,Shrub,78,0,0.0
5,5,Tree,78,0,0.0
6,5,Tree,78,0,0.0
7,5,Tree,78,2,0.02947852946817875
8,5,Grass,78,2,0.20199410617351532
9,5,Grass,78,0,0.0
10,5,Grass,78,0,0.0
11,5,Grass,78,0,0.0
12,5,Grass,78,0,0.0
13,5,Grass,78,0,0.0
14,5,Grass,78,0,0.0
15,5,Grass,78,0,0.0
16,5,Grass,78,0,0.0
17,5,Shrub,78,0,0.0
18,5,Shrub,78,0,0.0
0,6,Grass,78,0,0.0
1,6,Shrub,78,0,0.0
2,6,Shrub,78,0,0.0
3,6,Shrub,78,0,0.0
4,6,Shrub,78,0,0.0
5,6,Tree,78,0,0.0
6,6,Grass,78,0,0.0
7,6,Grass,78,0,0.0
8,6,Grass,78,2,0.11494522541761398
9,6,Grass,78,2,0.05091896653175354
10,6,Grass,78,0,0.0
11,6,Grass,78,0,0.0
12,6,Grass,78,0,0.0
13,6,Grass,78,0,0.0
14,6,Grass,78,0,0.0
15,6,Grass,78,0,0.0
16,6,Grass,78,0,0.0
17,6,Shrub,78,0,0.0
18,6,Shrub,78,0,0.0
0,7,Shrub,78,0,0.0
1,7,Shrub,78,0,0.0
2,7,Shrub,78,0,0.0
3,7,Shrub,78,0,0.0
4,7,Grass,78,0,0.0
5,7,Grass,78,0,0.0
6,7,Grass,78,0,0.0
7,7,Grass,78,0,0.0
8,7,Grass,78,0,0.0
9,7,Grass,78,0,0.0
10,7,Grass,78,0,0.0
11,7,Shrub,78,0,0.0
12,7,Grass,78,0,0.0
13,7,Grass,78,0,0.0
14,7,Grass,78,0,0.0
15,7,Grass,78,0,0.0
16,7,Grass,78,0,0.0
17,7,Shrub,78,0,0.0
18,7,Shrub,78,0,0.0
0,8,Shrub,78,0,0.0
1,8,Shrub,78,0,0.0
2,8,Shrub,78,0,0.0
3,8,Shrub,78,0,0.0
4,8,Grass,78,0,0.0
5,8,Grass,78,0,0.0
6,8,Grass,78,0,0.0
7,8,Grass,78,0,0.0
8,8,Grass,78,0,0.0
9,8,Grass,78,0,0.0
10,8,Shrub,78,0,0.0
11,8,Shrub,78,0,0.0
12,8,Grass,78,0,0.0
13,8,Grass,78,0,0.0
14,8,Grass,78,0,0.0
15,8,Grass,78,0,0.0
16,8,Shrub,78,0,0.0
17,8,Shrub,78,0,0.0
18,8,Shrub,78,0,0.0
0,9,Grass,78,0,0.0
1,9,Grass,78,0,0.0
2,9,Shrub,78,0,0.0
3,9,Grass,78,0,0.0
4,9,Grass,78,0,0.0
5,9,Grass,78,0,0.0
6,9,Grass,78,0,0.0
7,9,Grass,78,0,0.0
8,9,Grass,78,0,0.0
9,9,Grass,78,0,0.0
10,9,Shrub,78,0,0.0
11,9,Shrub,78,0,0.0
12,9,Grass,78,0,0.0
13,9,Grass,78,0,0.0
14,9,Grass,78,0,0.0
15,9,Shrub,78,0,0.0
16,9,Shrub,78,0,0.0
17,9,Shrub,78,0,0.0
18,9,Shrub,78,0,0.0
0,10,Grass,78,0,0.0
1,10,Grass,78,0,0.0
2,10,Grass,78,0,0.0
3,10,Grass,78,0,0.0
4,10,Grass,78,0,0.0
5,10,Grass,78,0,0.0
6,10,Grass,78,0,0.0
7,10,Grass,78,0,0.0
8,10,Grass,78,0,0.0
9,10,Grass,78,0,0.0
10,10,Grass,78,0,0.0
11,10,Shrub,78,0,0.0
12,10,Shrub,78,0,0.0
13,10,Shrub,78,0,0.0
14,10,Grass,78,0,0.0
15,10,Grass,78,0,0.0
16,10,Shrub,78,0,0.0
17,10,Shrub,78,0,0.0
18,10,Shrub,78,0,0.0
0,11,Grass,78,0,0.0
1,11,Grass,78,0,0.0
2,11,Grass,78,0,0.0
3,11,Grass,78,0,0.0
4,11,Grass,78,0,0.0
5,11,Grass,78,0,0.0
6,11,Grass,78,0,0.0
7,11,Grass,78,0,0.0
8,11,Grass,78,0,0.0
9,11,Grass,78,0,0.0
10,11,Grass,78,0,0.0
11,11,Shrub,78,0,0.0
12,11,Shrub,78,0,0.0
13,11,Shrub,78,0,0.0
14,11,Tree,78,0,0.0
15,11,Grass,78,0,0.0
16,11,Grass,78,0,0.0
17,11,Grass,78,0,0.0
18,11,Grass,78,0,0.0
0,12,Grass,78,0,0.0
1,12,Grass,78,0,0.0
2,12,Grass,78,0,0.0
3,12,Shrub,78,0,0.0
4,12,Grass,78,0,0.0
5,12,Grass,78,0,0.0
6,12,Grass,78,0,0.0
7,12,Grass,78,0,0.0
8,12,Grass,78,0,0.0
9,12,Grass,78,0,0.0
10,12,Grass,78,0,0.0
11,12,Shrub,78,0,0.0
12,12,Shrub,78,0,0.0
13,12,Tree,78,0,0.0
14,12,Tree,78,0,0.0
15,12,Grass,78,0,0.0
16,12,Grass,78,0,0.0
17,12,Tree,78,0,0.0
18,12,Grass,78,0,0.0
0,13,Grass,78,0,0.0
1,13,Grass,78,0,0.0
2,13,Grass,78,0,0.0
3,13,Shrub,78,0,0.0
4,13,Grass,78,0,0.0
5,13,Grass,78,0,0.0
6,13,Grass,78,0,0.0
7,13,Grass,78,0,0.0
8,13,Grass,78,0,0.0
9,13,Shrub,78,0,0.0
10,13,Shrub,78,0,0.0
11,13,Shrub,78,0,0.0
12,13,Grass,78,0,0.0
13,13,Grass,78,0,0.0
14,13,Grass,78,0,0.0
15,13,Grass,78,0,0.0
16,13,Grass,78,0,0.0
17,13,Grass,78,0,0.0
18,13,Grass,78,0,0.0
0,14,Grass,78,0,0.0
1,14,Grass,78,0,0.0
2,14,Grass,78,0,0.0
3,14,Grass,78,0,0.0
4,14,Grass,78,0,0.0
5,14,Grass,78,0,0.0
6,14,Grass,78,0,0.0
7,14,Grass,78,0,0.0
8,14,Grass,78,0,0.0
9,14,Shrub,78,0,0.0
10,14,Shrub,78,0,0.0
11,14,Shrub,78,0,0.0
12,14,Shrub,78,0,0.0
13,14,Grass,78,0,0.0
14,14,Grass,78,0,0.0
15,14,Grass,78,0,0.0
16,14,Grass,78,0,0.0
17,14,Grass,78,0,0.0
18,14,Grass,78,0,0.0
0,15,Grass,78,0,0.0
1,15,Grass,78,0,0.0
2,15,Grass,78,1,0.17232032120227814
3,15,Grass,78,0,0.0
4,15,Grass,78,0,0.0
5,15,Grass,78,0,0.0
6,15,Grass,78,0,0.0
7,15,Grass,78,0,0.0
8,15,Grass,78,0,0.0
9,15,Shrub,78,0,0.0
10,15,Shrub,78,0,0.0
11,15,Shrub,78,0,0.0
12,15,Shrub,78,0,0.0
13,15,Tree,78,0,0.0
14,15,Grass,78,0,0.0
15,15,Grass,78,0,0.0
16,15,Grass,78,0,0.0
17,15,Grass,78,0,0.0
18,15,Grass,78,0,0.0
0,16,Grass,78,0,0.0
1,16,Grass,78,1,0.33358365297317505
2,16,Grass,78,1,0.6943358182907104
3,16,Grass,78,1,0.6886937618255615
4,16,Grass,78,1,0.21360556781291962
5,16,Grass,78,0,0.0
6,16,Grass,78,0,0.0
7,16,Grass,78,0,0.0
8,16,Grass,78,0,0.0
9,16,Shrub,78,1,0.10979051142930984
10,16,Shrub,78,1,0.4181377589702606
11,16,Shrub,78,1,0.4789677560329437
12,16,Tree,78,1,0.1696508675813675
13,16,Tree,78,1,0.02440279722213745
14,16,Tree,78,1,0.10185004770755768
15,16,Grass,78,1,0.04011417552828789
16,16,Grass,78,0,0.0
17,16,Grass,78,0,0.0
18,16,Grass,78,0,0.0
0,17,Grass,78,1,0.07755797356367111
1,17,Grass,78,1,0.6844615936279297
2,17,Grass,78,1,1.0
3,17,Grass,78,1,0.9470207095146179
4,17,Grass,78,1,0.4996247887611389
5,17,Grass,78,1,0.37395045161247253
6,17,Grass,78,1,0.14929577708244324
7,17,Grass,78,1,0.08144964277744293
8,17,Grass,78,1,0.0809580385684967
9,17,Grass,78,1,0.3929237723350525
10,17,Grass,78,1,0.5897078514099121
11,17,Grass,78,1,0.7405039072036743
12,17,Grass,78,1,0.5320848226547241
13,17,Tree,78,1,0.26899343729019165
14,17,Shrub,78,1,0.29644766449928284
15,17,Grass,78,1,0.10911648720502853
16,17,Grass,78,1,0.19188155233860016
17,17,Grass,78,0,0.0
18,17,Grass,78,0,0.0
0,18,Grass,78,0,0.0
1,18,Grass,78,1,0.48336589336395264
2,18,Grass,78,1,0.2696572542190552
3,18,Grass,78,1,0.31244003772735596
4,18,Grass,78,0,0.0
5,18,Grass,78,0,0.0
6,18,Grass,78,0,0.0
7,18,Grass,78,0,0.0
8,18,Grass,78,0,0.0
9,18,Grass,78,0,0.0
10,18,Grass,78,0,0.0
11,18,Grass,78,0,0.0
12,18,Grass,78,1,0.0406675785779953
13,18,Grass,78,0,0.0
14,18,Grass,78,0,0.0
15,18,Shrub,78,0,0.0
16,18,Grass,78,0,0.0
17,18,Grass,78,0,0.0
18,18,Grass,78,0,0.0
0,0,Grass,79,0,0.0
1,0,Grass,79,0,0.0
2,0,Grass,79,0,0.0
3,0,Shrub,79,0,0.0
4,0,Grass,79,0,0.0
5,0,Grass,79,0,0.0
6,0,Grass,79,0,0.0
7,0,Grass,79,0,0.0
8,0,Shrub,79,0,0.0
9,0,Shrub,79,0,0.0
10,0,Grass,79,0,0.0
11,0,Grass,79,0,0.0
12,0,Grass,79,0,0.0
13,0,Grass,79,0,0.0
14,0,Grass,79,0,0.0
15,0,Grass,79,0,0.0
16,0,Grass,79,0,0.0
17,0,Grass,79,0,0.0
18,0,Grass,79,0,0.0
0,1,Grass,79,0,0.0
1,1,Grass,79,0,0.0
2,1,Grass,79,0,0.0
3,1,Shrub,79,0,0.0
4,1,Shrub,79,0,0.0
5,1,Grass,79,0,0.0
6,1,Grass,79,0,0.0
7,1,Grass,79,0,0.0
8,1,Grass,79,0,0.0
9,1,Shrub,79,0,0.0
10,1,Grass,79,0,0.0
11,1,Grass,79,0,0.0
12,1,Grass,79,0,0.0
13,1,Grass,79,0,0.0
14,1,Grass,79,0,0.0
15,1,Grass,79,0,0.0
16,1,Grass,79,0,0.0
17,1,Grass,79,0,0.0
18,1,Grass,79,0,0.0
0,2,Grass,79,0,0.0
1,2,Grass,79,0,0.0
2,2,Grass,79,0,0.0
3,2,Shrub,79,0,0.0
4,2,Shrub,79,0,0.0
5,2,Shrub,79,0,0.0
6,2,Grass,79,0,0.0
7,2,Grass,79,0,0.0
8,2,Grass,79,0,0.0
9,2,Grass,79,0,0.0
10,2,Grass,79,0,0.0
11,2,Grass,79,0,0.0
12,2,Grass,79,0,0.0
13,2,Shrub,79,0,0.0
14,2,Grass,79,0,0.0
15,2,Grass,79,0,0.0
16,2,Grass,79,0,0.0
17,2,Grass,79,0,0.0
18,2,Grass,79,0,0.0
0,3,Tree,79,0,0.0
1,3,Tree,79,0,0.0
2,3,Grass,79,0,0.0
3,3,Shrub,79,0,0.0
4,3,Shrub,79,0,0.0
5,3,Grass,79,0,0.0
6,3,Grass,79,0,0.0
7,3,Grass,79,0,0.0
8,3,Grass,79,0,0.0
9,3,Grass,79,0,0.0
10,3,Grass,79,0,0.0
11,3,Grass,79,0,0.0
12,3,Grass,79,0,0.0
13,3,Grass,79,0,0.0
14,3,Grass,79,0,0.0
15,3,Grass,79,0,0.0
16,3,Grass,79,0,0.0
17,3,Grass,79,0,0.0
18,3,Grass,79,0,0.0
0,4,Tree,79,0,0.0
1,4,Tree,79,0,0.0
2,4,Shrub,79,0,0.0
3,4,Tree,79,0,0.0
4,4,Shrub,79,0,0.0
5,4,Shrub,79,0,0.0
6,4,Shrub,79,0,0.0
7,4,Shrub,79,0,0.0
8,4,Shrub,79,0,0.0
9,4,Grass,79,0,0.0
10,4,Grass,79,0,0.0
11,4,Grass,79,0,0.0
12,4,Grass,79,0,0.0
13,4,Grass,79,0,0.0
14,4,Grass,79,0,0.0
15,4,Grass,79,0,0.0
16,4,Grass,79,0,0.0
17,4,Grass,79,0,0.0
18,4,Grass,79,0,0.0
0,5,Tree,79,0,0.0
1,5,Grass,79,0,0.0
2,5,Tree,79,0,0.0
3,5,Tree,79,0,0.0
4,5,Shrub,79,0,0.0
5,5,Grass,79,0,0.0
6,5,Grass,79,0,0.0
7,5,Grass,79,0,0.0
8,5,Shrub,79,0,0.0
9,5,Grass,79,0,0.0
10,5,Grass,79,0,0.0
11,5,Grass,79,0,0.0
12,5,Grass,79,0,0.0
13,5,Grass,79,0,0.0
14,5,Grass,79,0,0.0
15,5,Grass,79,0,0.0
16,5,Grass,79,0,0.0
17,5,Grass,79,0,0.0
18,5,Grass,79,0,0.0
0,6,Tree,79,0,0.0
1,6,Grass,79,0,0.0
2,6,Grass,79,0,0.0
3,6,Shrub,79,0,0.0
4,6,Shrub,79,0,0.0
5,6,Shrub,79,0,0.0
6,6,Grass,79,0,0.0
7,6,Grass,79,0,0.0
8,6,Grass,79,0,0.0
9,6,Grass,79,0,0.0
10,6,Grass,79,0,0.0
11,6,Grass,79,0,0.0
12,6,Grass,79,0,0.0
13,6,Grass,79,0,0.0
14,6,Grass,79,0,0.0
15,6,Grass,79,0,0.0
16,6,Grass,79,0,0.0
17,6,Grass,79,0,0.0
18,6,Grass,79,0,0.0
0,7,Tree,79,0,0.0
1,7,Tree,79,0,0.0
2,7,Grass,79,0,0.0
3,7,Grass,79,0,0.0
4,7,Grass,79,0,0.0
5,7,Grass,79,0,0.0
6,7,Grass,79,0,0.0
7,7,Grass,79,0,0.0
8,7,Grass,79,0,0.0
9,7,Grass,79,0,0.0
10,7,Grass,79,0,0.0
11,7,Grass,79,0,0.0
12,7,Grass,79,0,0.0
13,7,Grass,79,0,0.0
14,7,Grass,79,0,0.0
15,7,Grass,79,0,0.0
16,7,Grass,79,0,0.0
17,7,Grass,79,0,0.0
18,7,Grass,79,0,0.0
0,8,Tree,79,0,0.0
1,8,Shrub,79,0,0.0
2,8,Grass,79,0,0.0
3,8,Grass,79,0,0.0
4,8,Grass,79,0,0.0
5,8,Grass,79,0,0.0
6,8,Grass,79,0,0.0
7,8,Grass,79,0,0.0
8,8,Shrub,79,0,0.0
9,8,Grass,79,0,0.0
10,8,Grass,79,0,0.0
11,8,Grass,79,0,0.0
12,8,Grass,79,0,0.0
13,8,Grass,79,0,0.0
14,8,Grass,79,0,0.0
15,8,Grass,79,0,0.0
16,8,Grass,79,0,0.0
17,8,Grass,79,0,0.0
18,8,Grass,79,0,0.0
0,9,Grass,79,0,0.0
1,9,Tree,79,0,0.0
2,9,Grass,79,1,0.16461093723773956
3,9,Grass,79,0,0.0
4,9,Grass,79,0,0.0
5,9,Grass,79,0,0.0
6,9,Grass,79,0,0.0
7,9,Grass,79,0,0.0
8,9,Shrub,79,0,0.0
9,9,Shrub,79,0,0.0
10,9,Grass,79,0,0.0
11,9,Grass,79,0,0.0
12,9,Grass,79,3,0.03490305319428444
13,9,Grass,79,0,0.0
14,9,Grass,79,0,0.0
15,9,Grass,79,0,0.0
16,9,Grass,79,0,0.0
17,9,Grass,79,0,0.0
18,9,Grass,79,0,0.0
0,10,Grass,79,0,0.0
1,10,Shrub,79,0,0.0
2,10,Tree,79,1,0.5122279524803162
3,10,Tree,79,1,0.30535852909088135
4,10,Tree,79,0,0.0
5,10,Tree,79,0,0.0
6,10,Grass,79,0,0.0
7,10,Grass,79,0,0.0
8,10,Shrub,79,0,0.0
9,10,Shrub,79,0,0.0
10,10,Grass,79,0,0.0
11,10,Grass,79,0,0.0
12,10,Grass,79,3,0.08675814419984818
13,10,Grass,79,0,0.0
14,10,Grass,79,0,0.0
15,10,Grass,79,0,0.0
16,10,Grass,79,0,0.0
17,10,Grass,79,0,0.0
18,10,Grass,79,0,0.0
0,11,Grass,79,0,0.0
1,11,Grass,79,0,0.0
2,11,Grass,79,1,0.49626100063323975
