study_id,site_id,latitude,longitude,sampling_year,sampling_start_month,sampling_end_month,old_site_id,year_copernicus
Jeroen_Scheper_Brassica_napus_several_countries_2012,Plot_1639,52.1680841251071,6.5402242725312,2012,4,5,Gelselaar,2015
Jeroen_Scheper_Brassica_napus_several_countries_2012,Plot_1640,52.514284285797,6.70283891787997,2012,4,5,Kloosterhaar,2015
Jeroen_Scheper_Brassica_napus_several_countries_2012,Plot_1641,51.8901053929626,6.27509703435707,2012,4,5,Lengel,2015
Jeroen_Scheper_Brassica_napus_several_countries_2012,Plot_1642,52.2838335344193,6.19000472894135,2012,4,5,Schalkhaar,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1643,46.226733288989,-0.38450384303664,2015,7,7,SF1,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1644,46.2481078415923,-0.452262182080704,2015,7,7,SF2,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1645,46.220100913499,-0.434668935740155,2015,7,7,SF3,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1646,46.2092307738201,-0.263388059460109,2015,7,7,SF4,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1647,46.2001747971646,-0.447052474402227,2015,7,7,SF5,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1648,46.1922493154838,-0.548884135645175,2015,7,7,SF6,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1649,46.1923421258147,-0.40644298463739,2015,7,7,SF7,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1650,46.191175817578,-0.44163428861843,2015,7,7,SF8,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1651,46.1967206873642,-0.369581641508488,2015,7,7,SF9,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1652,46.18987671038,-0.524892203239548,2015,7,7,SF10,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1653,46.178201579502,-0.359667446796563,2015,7,7,SF11,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1654,46.1790594787165,-0.300242543828558,2015,7,7,SF12,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1655,46.1201194303449,-0.517321514749689,2015,7,7,SF13,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1656,46.1976011751329,-0.532370932483667,2015,7,7,SF14,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1657,46.2049723170156,-0.424540952025273,2015,7,7,SF15,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1658,46.1895362431053,-0.421987721835685,2015,7,7,SF16,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1659,46.1986301847048,-0.264708459636587,2015,7,7,SF17,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1660,46.2011144483233,-0.360211622135072,2015,7,7,SF18,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1661,46.1805248573009,-0.355248515993298,2015,7,7,SF19,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1662,46.1573664433819,-0.328586739657363,2015,7,7,SF20,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1663,46.1432153882458,-0.325365893483243,2015,7,7,SF21,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1664,46.2437180247653,-0.274799484199536,2015,7,7,SF22,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1665,46.2324188462084,-0.330166611677578,2015,7,7,SF23,2015
Jeroen_Scheper_Helianthus_annuus_France_2015,Plot_1666,46.1492806950299,-0.341132391493697,2015,7,7,SF24,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1667,42.844631,-77.11647,2011,7,8,Alpaca,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1668,42.98769636,-77.25185175,2011,7,8,Fish,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1669,42.87052996,-77.05395759,2011,7,8,Gates,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1670,43.016384,-77.707413,2011,7,8,GroMoore,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1671,42.999027,-77.6651,2011,7,8,HWY251,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1672,42.889801,-77.037331,2011,7,8,Hz2,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1673,42.943081,-77.088692,2011,7,8,Ma6,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1674,42.75024351,-77.01251361,2011,7,8,Macs,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1675,43.038483,-77.302292,2011,7,8,Magog,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1676,43.226223,-77.229378,2011,7,8,Mason,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1677,42.983925,-76.798355,2011,7,8,Meadville,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1678,42.891544,-77.079971,2011,7,8,P10,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1679,42.88076,-77.107567,2011,7,8,P105,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1680,42.871185,-77.017548,2011,7,8,P316,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1681,42.873226,-77.083344,2011,7,8,P34,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1682,42.864452,-77.143806,2011,7,8,P382,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1683,43.216312,-77.219727,2011,7,8,RidgeChapel,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1684,42.87816168,-77.02844402,2011,7,8,RN,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1685,42.8659135,-77.02972,2011,7,8,RS,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1686,42.91326721,-76.34694904,2011,7,8,Tim1,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1687,42.91737,-76.360817,2011,7,8,Tim2,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1688,42.8992,-76.348801,2011,7,8,Tim3,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1689,42.75912308,-77.10065157,2011,7,8,Tomion,2015
Jessica_D_Petersen_Cucurbita_pepo_USA_2011,Plot_1690,42.849888,-77.093254,2011,7,8,Wickham,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1716,-13.4822225570679,-41.3394432067871,2013,10,11,C01,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1717,-13.484167098999,-41.3119430541992,2013,10,11,C02,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1718,-13.4341669082642,-41.289722442627,2013,10,11,C03,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1719,-13.4125003814697,-41.2722206115723,2013,10,11,C04,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1720,-13.3544445037842,-41.352222442627,2013,10,11,C05,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1721,-13.2994441986084,-41.3488883972168,2013,10,11,C07,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1722,-13.2961111068726,-41.3819427490234,2013,10,11,C08,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1723,-13.319167137146,-41.3258323669434,2013,10,11,C09,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1724,-13.2150001525879,-41.3466682434082,2013,10,11,C10,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1725,-13.1519441604614,-41.452220916748,2013,10,11,C11,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1726,-13.1538887023926,-41.4794425964355,2013,10,11,C12,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1727,-12.8319444656372,-41.5113906860352,2013,10,11,C13,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1728,-12.8619441986084,-41.522777557373,2013,10,11,C14,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1729,-13.1333332061768,-41.4661102294922,2013,10,11,C15,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1730,-13.0383329391479,-41.4249992370605,2013,10,11,C17,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1731,-13.0583333969116,-41.4152793884277,2013,10,11,C18,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1732,-13.2494440078735,-41.3344459533691,2013,10,11,C19,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1733,-13.0977773666382,-41.4583320617676,2013,10,11,C20,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1734,-13.125,-41.4933319091797,2013,10,11,C21,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1735,-13.5094442367554,-41.460277557373,2013,10,11,O01,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1736,-13.4497222900391,-41.3047218322754,2013,10,11,O03,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1737,-13.4138889312744,-41.3152770996094,2013,10,11,O04,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1738,-13.3680553436279,-41.3347206115723,2013,10,11,O06,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1739,-13.3613891601562,-41.3600006103516,2013,10,11,O08,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1740,-13.352222442627,-41.3211097717285,2013,10,11,O09,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1741,-13.3919448852539,-41.2900009155273,2013,10,11,O11,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1742,-13.3613891601562,-41.2922210693359,2013,10,11,O12,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1743,-13.3216667175293,-41.2983322143555,2013,10,11,O14,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1744,-13.1347217559814,-41.3891677856445,2013,10,11,O16,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1745,-13.1774997711182,-41.353889465332,2013,10,11,O17,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2013,Plot_1746,-13.1483335494995,-41.3691673278809,2013,10,11,O18,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1747,-13.4822225570679,-41.3394432067871,2014,10,12,C01,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1748,-13.4341669082642,-41.289722442627,2014,10,12,C03,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1749,-13.4125003814697,-41.2722206115723,2014,10,12,C04,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1750,-13.3544445037842,-41.352222442627,2014,10,12,C05,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1751,-13.2994441986084,-41.3488883972168,2014,10,12,C07,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1752,-13.2961111068726,-41.3819427490234,2014,10,12,C08,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1753,-13.319167137146,-41.3258323669434,2014,10,12,C09,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1754,-13.1538887023926,-41.4794425964355,2014,10,12,C12,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1755,-13.1333332061768,-41.4661102294922,2014,10,12,C15,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1756,-13.0383329391479,-41.4249992370605,2014,10,12,C17,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1757,-13.125,-41.4933319091797,2014,10,12,C21,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1758,-13.5094442367554,-41.460277557373,2014,10,12,O01,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1759,-13.4497222900391,-41.3047218322754,2014,10,12,O03,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1760,-13.4138889312744,-41.3152770996094,2014,10,12,O04,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1761,-13.3691672,-41.3285047,2014,10,12,O07,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1762,-13.3613891601562,-41.3600006103516,2014,10,12,O08,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1763,-13.352222442627,-41.3211097717285,2014,10,12,O09,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1764,-13.3336629,-41.3591028,2014,10,12,O13,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1765,-13.3216667175293,-41.2983322143555,2014,10,12,O14,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1766,-13.3388612,-41.3839098,2014,10,12,O15,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1767,-13.1347217559814,-41.3891677856445,2014,10,12,O16,2015
Juliana_Hipolito_Coffea_arabica_Brazil_2014,Plot_1768,-13.1774997711182,-41.353889465332,2014,10,12,O17,2015
Juliana_Hipolito_Mangifera_indica_Brazil_2005,Plot_1769,-9.45888900756836,-40.4625015258789,2005,7,7,1,2015
Juliana_Hipolito_Mangifera_indica_Brazil_2005,Plot_1770,-9.48916625976562,-40.435001373291,2005,7,7,2,2015
Juliana_Hipolito_Mangifera_indica_Brazil_2005,Plot_1771,-9.45222187042236,-40.3805541992188,2005,7,7,3,2015
Juliana_Hipolito_Mangifera_indica_Brazil_2005,Plot_1772,-9.51472187042236,-40.3366661071777,2005,7,7,4,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1806,47.53631,8.37439,2014,4,5,S1,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1807,47.47694,8.469864,2014,4,5,S2,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1808,47.47129,8.389589,2014,4,5,S3,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1809,47.61216,8.530445,2014,4,5,S4,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1810,47.59069,8.502255,2014,4,5,S5,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1811,47.53549,8.326349,2014,4,5,S6,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1812,47.49965,8.441767,2014,4,5,S7,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1813,47.41778,8.529269,2014,4,5,S8,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1814,47.58498,8.475977,2014,4,5,S9,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1815,47.5866,8.564512,2014,4,5,S10,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1816,47.49948,8.383285,2014,4,5,S11,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1817,47.52976,8.268525,2014,4,5,S12,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1818,47.58226,8.520232,2014,4,5,S13,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1819,47.43754,8.490246,2014,4,5,S14,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1820,47.56304,8.518445,2014,4,5,S15,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1821,47.51309,8.339039,2014,4,5,S16,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1822,47.51272,8.361057,2014,4,5,S17,2015
Louis_Sutter_Brassica_napus_Switzerland_2014,Plot_1823,47.49386,8.408321,2014,4,5,S18,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1824,-24.94235,28.59504,2009,NA,NA,carv02_01,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1825,-24.94095,28.59913,2009,NA,NA,carv02_02,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1826,-24.95763,28.50985,2009,NA,NA,carv02_03,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1827,-24.96012,28.50617,2009,NA,NA,carv02_04,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1828,-24.98591,28.48956,2009,NA,NA,carv02_05,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1829,-25.01226,28.44665,2009,NA,NA,carv02_06,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1830,-25.01944,28.45015,2009,NA,NA,carv02_07,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1831,-25.01706,28.44903,2009,NA,NA,carv02_08,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1832,-25.04,28.4786,2009,NA,NA,carv02_09,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1833,-25.0366,28.45313,2009,NA,NA,carv02_10,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1834,-25.03793,28.43316,2009,NA,NA,carv02_11,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1835,-25.03573,28.43721,2009,NA,NA,carv02_12,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1836,-25.03388,28.44105,2009,NA,NA,carv02_13,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1837,-25.05872,28.44869,2009,NA,NA,carv02_14,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1838,-25.06164,28.45007,2009,NA,NA,carv02_15,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1839,-25.06605,28.45202,2009,NA,NA,carv02_16,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1840,-24.98127,28.48118,2009,NA,NA,carv02_17,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1841,-24.97623,28.48244,2009,NA,NA,carv02_18,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1842,-24.9741,28.48639,2009,NA,NA,carv02_19,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1843,-24.97306,28.46251,2009,NA,NA,carv02_20,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1844,-24.97228,28.46659,2009,NA,NA,carv02_21,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1845,-24.97189,28.47176,2009,NA,NA,carv02_22,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1846,-25.0231,28.48096,2009,NA,NA,carv02_23,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1847,-25.02017,28.47926,2009,NA,NA,carv02_24,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1848,-25.01613,28.47704,2009,NA,NA,carv02_25,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1849,-24.91449,28.5351,2009,NA,NA,carv02_26,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1850,-24.91625,28.52961,2009,NA,NA,carv02_27,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1851,-24.91724,28.52561,2009,NA,NA,carv02_28,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1852,-24.99497,28.36764,2009,NA,NA,carv02_29,2015
Luisa_G_Carvalheiro_Helianthus_annuus_South_Africa_2009,Plot_1853,-24.99949,28.36798,2009,NA,NA,carv02_30,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2008,Plot_1854,-24.432472,30.857639,2008,NA,NA,carv01_01,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2008,Plot_1855,-24.505361,30.834722,2008,NA,NA,carv01_02,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2008,Plot_1856,-24.480333,30.852083,2008,NA,NA,carv01_03,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2008,Plot_1857,-24.398667,30.826944,2008,NA,NA,carv01_04,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2008,Plot_1858,-24.415667,30.879194,2008,NA,NA,carv01_05,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2008,Plot_1859,-24.403333,30.862972,2008,NA,NA,carv01_06,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2008,Plot_1860,-24.458556,30.863583,2008,NA,NA,carv01_07,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2008,Plot_1861,-24.412667,30.896278,2008,NA,NA,carv01_08,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2008,Plot_1862,-24.412306,30.793389,2008,NA,NA,carv01_09,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2008,Plot_1863,-24.429611,30.798611,2008,NA,NA,carv01_10,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2008,Plot_1864,-24.420389,30.839889,2008,NA,NA,carv01_11,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2008,Plot_1865,-24.395139,30.885556,2008,NA,NA,carv01_12,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1866,-24.41716,30.89233,2009,NA,NA,carv03_Bavaria_A_F7,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1867,-24.41502,30.89742,2009,NA,NA,carv03_Bavaria_A_L2,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1868,-24.41027,30.89719,2009,NA,NA,carv03_Bavaria_A_M7,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1869,-24.41569,30.88872,2009,NA,NA,carv03_Bavaria_A_R2,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1870,-24.41403,30.88794,2009,NA,NA,carv03_Bavaria_A_S3,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1871,-24.41182,30.88518,2009,NA,NA,carv03_Bavaria_A_U4,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1872,-24.40823,30.88268,2009,NA,NA,carv03_Bavaria_L_FA1,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1873,-24.40356,30.88103,2009,NA,NA,carv03_Bavaria_L_FC7,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1874,-24.39781,30.88286,2009,NA,NA,carv03_Bavaria_L_FG1,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1875,-24.40208,30.88431,2009,NA,NA,carv03_Bavaria_L_LA6,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1876,-24.40451,30.88588,2009,NA,NA,carv03_Bavaria_L_LB1,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1877,-24.39852,30.88431,2009,NA,NA,carv03_Bavaria_L_LD2,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1878,-24.39541,30.88529,2009,NA,NA,carv03_Bavaria_L_LE3/6,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1879,-24.40593,30.85843,2009,NA,NA,carv03_Grovedale_D10,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1880,-24.40887,30.86197,2009,NA,NA,carv03_Grovedale_D24,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1881,-24.41181,30.85966,2009,NA,NA,carv03_Grovedale_D42,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1882,-24.41267,30.86305,2009,NA,NA,carv03_Grovedale_D49,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1883,-24.41256,30.86435,2009,NA,NA,carv03_Grovedale_D50,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1884,-24.39781,30.85496,2009,NA,NA,carv03_Grovedale_G12-K,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1885,-24.39982,30.85396,2009,NA,NA,carv03_Grovedale_G34,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1886,-24.40384,30.85523,2009,NA,NA,carv03_Grovedale_G94,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1887,-24.40384,30.85843,2009,NA,NA,carv03_Grovedale_G95,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1888,-24.431,30.85411,2009,NA,NA,carv03_Moriah_A11,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1889,-24.42757,30.85806,2009,NA,NA,carv03_Moriah_A24,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1890,-24.431,30.85272,2009,NA,NA,carv03_Moriah_A7,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1891,-24.43338,30.85272,2009,NA,NA,carv03_Moriah_B26,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1892,-24.43487,30.85165,2009,NA,NA,carv03_Moriah_B30,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1893,-24.43096,30.85091,2009,NA,NA,carv03_Moriah_B48,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1894,-24.43018,30.85016,2009,NA,NA,carv03_Moriah_B53/54,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1895,-24.42645,30.84431,2009,NA,NA,carv03_Moriah_C12,2015
Luisa_G_Carvalheiro_Mangifera_indica_South_Africa_2009,Plot_1896,-24.42519,30.84606,2009,NA,NA,carv03_Moriah_C21,2015
Marcos_Minarro_Malus_domestica_Spain_2015,Plot_1897,43.5156,-5.34808,2015,5,5,Sel01,2015
Marcos_Minarro_Malus_domestica_Spain_2015,Plot_1898,43.5172,-5.3799,2015,5,5,Ria02,2015
Marcos_Minarro_Malus_domestica_Spain_2015,Plot_1899,43.5042,-5.40746,2015,5,5,Tor03,2015
Marcos_Minarro_Malus_domestica_Spain_2015,Plot_1900,43.4926,-5.41948,2015,5,5,Gai04,2015
Marcos_Minarro_Malus_domestica_Spain_2015,Plot_1901,43.4807,-5.44598,2015,5,5,Sor05,2015
Marcos_Minarro_Malus_domestica_Spain_2015,Plot_1902,43.4559,-5.46599,2015,5,5,Bus06,2015
Marcos_Minarro_Malus_domestica_Spain_2015,Plot_1903,43.4526,-5.4831,2015,5,5,Cam07,2015
Marcos_Minarro_Malus_domestica_Spain_2015,Plot_1904,43.4564,-5.38314,2015,5,5,Cey08,2015
Marcos_Minarro_Malus_domestica_Spain_2015,Plot_1905,43.4552,-5.41072,2015,5,5,Cay09,2015
Marcos_Minarro_Malus_domestica_Spain_2015,Plot_1906,43.438,-5.44881,2015,5,5,Por10,2015
