system:index,bio05,bio08,bio14,sampling_year,site_id,study_id,year,.geo
000000000000000002a1,296.5809631347656,284.7411804199219,1.9694680304382928E-5,2013,Close4,Jens_Åström_Malus_domestica_Norway_2013,2050,"{""type"":""Point"",""coordinates"":[10.285389244484586,59.55714045025077]}"
000000000000000002a2,295.08050537109375,283.2539367675781,2.1179417672101408E-5,2013,Dist2,Jens_Åström_Malus_domestica_Norway_2013,2050,"{""type"":""Point"",""coordinates"":[9.75109083805859,59.65417048917376]}"
000000000000000002a3,295.08050537109375,283.2539367675781,2.1179417672101408E-5,2013,Dist3,Jens_Åström_Malus_domestica_Norway_2013,2050,"{""type"":""Point"",""coordinates"":[9.82268616457272,59.69484194988223]}"
000000000000000002a4,295.08050537109375,283.2539367675781,2.1179417672101408E-5,2013,Dist4,Jens_Åström_Malus_domestica_Norway_2013,2050,"{""type"":""Point"",""coordinates"":[9.937775562762157,59.6358525020462]}"
000000000000000002a5,296.5809631347656,284.7411804199219,1.9694680304382928E-5,2013,Dist5,Jens_Åström_Malus_domestica_Norway_2013,2050,"{""type"":""Point"",""coordinates"":[10.371730818182455,59.6703525668967]}"
000000000000000002a6,295.04412841796875,288.9641418457031,2.0893932742183097E-5,2013,Med1,Jens_Åström_Malus_domestica_Norway_2013,2050,"{""type"":""Point"",""coordinates"":[9.163167282363862,59.42142770968916]}"
000000000000000002a7,295.04412841796875,288.9641418457031,2.0893932742183097E-5,2013,Med2,Jens_Åström_Malus_domestica_Norway_2013,2050,"{""type"":""Point"",""coordinates"":[9.203107450499576,59.38300363591161]}"
000000000000000002a8,294.58294677734375,283.1359558105469,2.130362918251194E-5,2013,Med3,Jens_Åström_Malus_domestica_Norway_2013,2050,"{""type"":""Point"",""coordinates"":[9.28088755017483,59.42092829037116]}"
000000000000000002a9,295.08050537109375,283.2539367675781,2.1179417672101408E-5,2013,Med4,Jens_Åström_Malus_domestica_Norway_2013,2050,"{""type"":""Point"",""coordinates"":[9.86577891715322,59.724584153908715]}"
000000000000000002aa,296.5809631347656,284.7411804199219,1.9694680304382928E-5,2013,Med5,Jens_Åström_Malus_domestica_Norway_2013,2050,"{""type"":""Point"",""coordinates"":[10.317735563526282,59.54183235633429]}"
000000000000000002ab,296.11358642578125,284.7138671875,2.112284164468292E-5,2013,Green0,Jens_Åström_Trifolium_pratense_Norway_several_years,2050,"{""type"":""Point"",""coordinates"":[10.186236673460163,59.25338202738898]}"
000000000000000002ac,296.02728271484375,284.2154235839844,2.0441439119167626E-5,2013,Green1,Jens_Åström_Trifolium_pratense_Norway_several_years,2050,"{""type"":""Point"",""coordinates"":[10.205945900116394,59.613860215650604]}"
000000000000000002ad,296.71710205078125,285.29681396484375,1.984924529097043E-5,2013,Green2,Jens_Åström_Trifolium_pratense_Norway_several_years,2050,"{""type"":""Point"",""coordinates"":[10.31497983907525,59.43805569751745]}"
000000000000000002ae,296.74127197265625,290.34295654296875,1.787250403140206E-5,2013,Green4,Jens_Åström_Trifolium_pratense_Norway_several_years,2050,"{""type"":""Point"",""coordinates"":[11.135008522803947,59.65856270371139]}"
000000000000000002af,296.11358642578125,284.7138671875,2.112284164468292E-5,2013,Green5,Jens_Åström_Trifolium_pratense_Norway_several_years,2050,"{""type"":""Point"",""coordinates"":[10.140557642268663,59.41354401902665]}"
000000000000000002b0,296.71710205078125,285.29681396484375,1.984924529097043E-5,2013,Red1,Jens_Åström_Trifolium_pratense_Norway_several_years,2050,"{""type"":""Point"",""coordinates"":[10.246398864873255,59.38441717094555]}"
000000000000000002b1,296.71710205078125,285.29681396484375,1.984924529097043E-5,2013,Red2,Jens_Åström_Trifolium_pratense_Norway_several_years,2050,"{""type"":""Point"",""coordinates"":[10.434916280109784,59.293580823385824]}"
000000000000000002b2,296.71710205078125,285.29681396484375,1.984924529097043E-5,2013,Red3,Jens_Åström_Trifolium_pratense_Norway_several_years,2050,"{""type"":""Point"",""coordinates"":[10.370727520445433,59.371882637884305]}"
000000000000000002b3,296.71710205078125,285.29681396484375,1.984924529097043E-5,2013,Red4,Jens_Åström_Trifolium_pratense_Norway_several_years,2050,"{""type"":""Point"",""coordinates"":[10.293268476046023,59.459851783466696]}"
000000000000000002b4,296.7154235839844,290.3932800292969,1.7946358639164828E-5,2013,Red5,Jens_Åström_Trifolium_pratense_Norway_several_years,2050,"{""type"":""Point"",""coordinates"":[10.807679291773647,59.66013676638327]}"
00000000000000000320,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,C01,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.33944296448816,-13.482221349024165]}"
00000000000000000321,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,C02,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.31194368829156,-13.484165517083465]}"
00000000000000000322,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,C03,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.289723987742235,-13.434165616971177]}"
00000000000000000323,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,C04,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.272222016107456,-13.412498844952484]}"
00000000000000000324,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,C05,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.35222274810733,-13.354445808337669]}"
00000000000000000325,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,C07,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.348887340519354,-13.299442796843417]}"
00000000000000000326,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,C08,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.38194265662855,-13.29611184835649]}"
00000000000000000327,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,C09,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.32583378807304,-13.319165400802811]}"
00000000000000000328,302.9129638671875,302.9129638671875,1.603457349119708E-6,2013,C10,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.346666708194746,-13.215000800194312]}"
00000000000000000329,302.9129638671875,302.9129638671875,1.603457349119708E-6,2013,C11,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.45222254833191,-13.151944652197534]}"
0000000000000000032a,302.9129638671875,302.9129638671875,1.603457349119708E-6,2013,C12,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.47944090116214,-13.153888820256835]}"
0000000000000000032b,302.987060546875,302.9198913574219,5.236628339844174E-7,2013,C13,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.51139036021008,-12.831946183299099]}"
0000000000000000032c,302.987060546875,302.9198913574219,5.236628339844174E-7,2013,C14,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.52277890430058,-12.861942556085628]}"
0000000000000000032d,302.9129638671875,302.9129638671875,1.603457349119708E-6,2013,C15,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.46610818901234,-13.13333236440045]}"
0000000000000000032e,302.9129638671875,302.9129638671875,1.603457349119708E-6,2013,C17,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.42499973640063,-13.038331216456788]}"
0000000000000000032f,302.9129638671875,302.9129638671875,1.603457349119708E-6,2013,C18,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.41527889610412,-13.058334743782545]}"
00000000000000000330,302.9129638671875,302.9129638671875,1.603457349119708E-6,2013,C19,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.33444431220723,-13.249442896731127]}"
00000000000000000331,302.9129638671875,302.9129638671875,1.603457349119708E-6,2013,C20,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.45833151677513,-13.097775492600274]}"
00000000000000000332,302.9129638671875,302.9129638671875,1.603457349119708E-6,2013,C21,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.49333100094363,-13.12499830453156]}"
00000000000000000333,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,O01,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.46027568483442,-13.509444160955452]}"
00000000000000000334,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,O03,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.30471994458498,-13.449723420546649]}"
00000000000000000335,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,O04,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.31527909587953,-13.41389008448116]}"
00000000000000000336,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,O06,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.33472077647255,-13.368054984752789]}"
00000000000000000337,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,O08,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.359999420344536,-13.361388628677888]}"
00000000000000000338,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,O09,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.32111160005744,-13.352220716912]}"
00000000000000000339,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,O11,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.29000045200754,-13.391946848197152]}"
0000000000000000033a,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,O12,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.292221084332155,-13.361388628677886]}"
0000000000000000033b,302.38970947265625,302.38970947265625,9.786052714844118E-7,2013,O14,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.29833005277538,-13.321666956493793]}"
0000000000000000033c,302.9129638671875,302.9129638671875,1.603457349119708E-6,2013,O16,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.389166400335135,-13.134723603929125]}"
0000000000000000033d,302.9129638671875,302.9129638671875,1.603457349119708E-6,2013,O17,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.35389045190132,-13.177499760334833]}"
0000000000000000033e,302.9129638671875,302.9129638671875,1.603457349119708E-6,2013,O18,Juliana_Hipólito_Coffea_arabica_Brazil_2013,2050,"{""type"":""Point"",""coordinates"":[-41.36916733211042,-13.148332780344244]}"
00000000000000000588,303.38360595703125,302.2365417480469,2.7013589715352282E-5,2013,Nich_VTblu_Site_02,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,2050,"{""type"":""Point"",""coordinates"":[-73.06917534891828,44.40109742059252]}"
0000000000000000058b,300.9808349609375,299.880126953125,3.454077886999585E-5,2013,Nich_VTblu_Site_03,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,2050,"{""type"":""Point"",""coordinates"":[-72.92789765024195,44.516191277883024]}"
00000000000000000591,303.38360595703125,302.2365417480469,2.7013589715352282E-5,2013,Nich_VTblu_Site_06,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,2050,"{""type"":""Point"",""coordinates"":[-73.09599684175475,44.39176898118871]}"
00000000000000000594,301.00714111328125,299.913330078125,3.143242429359816E-5,2013,Nich_VTblu_Site_07,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,2050,"{""type"":""Point"",""coordinates"":[-72.84628718276178,44.190021413126615]}"
00000000000000000597,303.38360595703125,302.2365417480469,2.7013589715352282E-5,2013,Nich_VTblu_Site_08,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,2050,"{""type"":""Point"",""coordinates"":[-73.13420241958067,44.264515155325476]}"
0000000000000000059a,303.4214782714844,302.28021240234375,2.7074758691014722E-5,2013,Nich_VTblu_Site_09,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,2050,"{""type"":""Point"",""coordinates"":[-73.07573022746683,44.100705619026094]}"
0000000000000000059d,303.38360595703125,302.2365417480469,2.7013589715352282E-5,2013,Nich_VTblu_Site_10,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,2050,"{""type"":""Point"",""coordinates"":[-73.01413666461559,44.368849201774005]}"
000000000000000005a0,302.9479064941406,301.8179016113281,2.7328340365784243E-5,2013,Nich_VTblu_Site_11,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,2050,"{""type"":""Point"",""coordinates"":[-73.18473741181938,44.533144780088215]}"
000000000000000005a3,303.38360595703125,302.2365417480469,2.7013589715352282E-5,2013,Nich_VTblu_Site_12,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,2050,"{""type"":""Point"",""coordinates"":[-73.0565962248465,44.47472163808597]}"
000000000000000005a6,303.88104248046875,302.74847412109375,2.5429288143641315E-5,2013,Nich_VTblu_Site_13,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,2050,"{""type"":""Point"",""coordinates"":[-73.25902603536979,44.294805828781534]}"
000000000000000005a9,302.9479064941406,301.8179016113281,2.7328340365784243E-5,2013,Nich_VTblu_Site_14,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,2050,"{""type"":""Point"",""coordinates"":[-73.20352360455755,44.527660085792476]}"
000000000000000005aa,302.9479064941406,301.8179016113281,2.7328340365784243E-5,2013,Nich_VTblu_Site_15,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,2050,"{""type"":""Point"",""coordinates"":[-73.08665056594673,44.61310092107755]}"
000000000000000005de,306.7846374511719,281.05242919921875,6.065670731913997E-6,2013,clar1,David_Crowder_Brassica_napus_USA_several_years,2050,"{""type"":""Point"",""coordinates"":[-117.2215842446591,46.81185243682434]}"
000000000000000005df,306.7846374511719,281.05242919921875,6.065670731913997E-6,2013,clar2,David_Crowder_Brassica_napus_USA_several_years,2050,"{""type"":""Point"",""coordinates"":[-117.1973668668378,46.81383227769207]}"
000000000000000005e0,307.1644287109375,281.58270263671875,5.0096900849894155E-6,2013,conr1,David_Crowder_Brassica_napus_USA_several_years,2050,"{""type"":""Point"",""coordinates"":[-117.38881837056753,46.80415156930504]}"
000000000000000005e1,307.0852355957031,281.5724792480469,5.816154953208752E-6,2013,druf1,David_Crowder_Brassica_napus_USA_several_years,2050,"{""type"":""Point"",""coordinates"":[-117.1001183319632,46.528400760159954]}"
000000000000000005e2,307.1644287109375,281.58270263671875,5.0096900849894155E-6,2013,hinn1,David_Crowder_Brassica_napus_USA_several_years,2050,"{""type"":""Point"",""coordinates"":[-117.33816744170142,46.839802082227344]}"
000000000000000005e3,307.1644287109375,281.58270263671875,5.0096900849894155E-6,2013,hinn2,David_Crowder_Brassica_napus_USA_several_years,2050,"{""type"":""Point"",""coordinates"":[-117.27005021400896,46.82254982025156]}"
000000000000000005e4,307.4438781738281,281.5874938964844,6.299243523244513E-6,2013,jens1,David_Crowder_Brassica_napus_USA_several_years,2050,"{""type"":""Point"",""coordinates"":[-117.0011664204862,46.614184946226146]}"
000000000000000005e5,307.4438781738281,281.5874938964844,6.299243523244513E-6,2013,jens2,David_Crowder_Brassica_napus_USA_several_years,2050,"{""type"":""Point"",""coordinates"":[-116.96494960173011,46.62691567973372]}"
000000000000000005e6,307.4438781738281,281.5874938964844,6.299243523244513E-6,2013,odbe1,David_Crowder_Brassica_napus_USA_several_years,2050,"{""type"":""Point"",""coordinates"":[-116.87754676198153,46.621564758469596]}"
000000000000000005e7,307.0852355957031,281.5724792480469,5.816154953208752E-6,2013,pcfs2,David_Crowder_Brassica_napus_USA_several_years,2050,"{""type"":""Point"",""coordinates"":[-117.19110182985773,46.757081298584865]}"
000000000000000005e8,307.90899658203125,282.41168212890625,3.617633183239377E-6,2013,stub3,David_Crowder_Brassica_napus_USA_several_years,2050,"{""type"":""Point"",""coordinates"":[-117.74836460670898,46.802751411574256]}"
000000000000000005e9,308.2647399902344,282.8847351074219,2.356018057980691E-6,2013,stub7,David_Crowder_Brassica_napus_USA_several_years,2050,"{""type"":""Point"",""coordinates"":[-117.80138331823444,46.82483287999092]}"
000000000000000005ea,307.4438781738281,281.5874938964844,6.299243523244513E-6,2013,UIK,David_Crowder_Brassica_napus_USA_several_years,2050,"{""type"":""Point"",""coordinates"":[-116.94903507007035,46.583332426037344]}"
000000000000000005eb,307.4438781738281,281.5874938964844,6.299243523244513E-6,2013,UIP,David_Crowder_Brassica_napus_USA_several_years,2050,"{""type"":""Point"",""coordinates"":[-116.9525176279931,46.723147539568146]}"
000000000000000005ec,307.1644287109375,281.58270263671875,5.0096900849894155E-6,2013,winf1,David_Crowder_Brassica_napus_USA_several_years,2050,"{""type"":""Point"",""coordinates"":[-117.27278364295475,46.76711873505617]}"
00000000000000000612,298.3373718261719,280.86199951171875,1.778841578925494E-5,2013,E1,David_Kleijn_Malus_domestica_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.806271286409786,51.86016126706834]}"
00000000000000000613,298.16583251953125,282.5139465332031,1.8141456166631542E-5,2013,E2,David_Kleijn_Malus_domestica_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.4417977436042815,51.87037260848075]}"
00000000000000000614,298.3020935058594,280.970703125,1.78789377969224E-5,2013,E3,David_Kleijn_Malus_domestica_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.512875814396208,51.902977555383536]}"
00000000000000000615,297.9696960449219,282.5763244628906,1.8406766685075127E-5,2013,E4,David_Kleijn_Malus_domestica_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.199401010338963,51.82826531723305]}"
00000000000000000616,297.9696960449219,282.5763244628906,1.8406766685075127E-5,2013,E5,David_Kleijn_Malus_domestica_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.143956547840417,51.747720574904655]}"
00000000000000000617,297.5498962402344,282.50921630859375,1.7973376088775694E-5,2013,E6,David_Kleijn_Malus_domestica_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.12505441847486,52.04259200936692]}"
00000000000000000618,298.3020935058594,280.970703125,1.78789377969224E-5,2013,E7,David_Kleijn_Malus_domestica_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.650514886612922,51.84429132641913]}"
00000000000000000619,298.16583251953125,282.5139465332031,1.8141456166631542E-5,2013,E8,David_Kleijn_Malus_domestica_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.289104746231134,51.90360628863207]}"
0000000000000000061a,298.16583251953125,282.5139465332031,1.8141456166631542E-5,2013,E9,David_Kleijn_Malus_domestica_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.275624883746567,52.00703067846569]}"
0000000000000000061b,297.9696960449219,282.5763244628906,1.8406766685075127E-5,2013,E10,David_Kleijn_Malus_domestica_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.218909577447787,52.00394498053671]}"
0000000000000000061c,297.9696960449219,282.5763244628906,1.8406766685075127E-5,2013,E11,David_Kleijn_Malus_domestica_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.243510437959649,51.87516614211319]}"
0000000000000000061d,297.5498962402344,282.50921630859375,1.7973376088775694E-5,2013,E12,David_Kleijn_Malus_domestica_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.198709849675679,52.03882406897676]}"
0000000000000000061e,298.16583251953125,282.5139465332031,1.8141456166631542E-5,2013,E13,David_Kleijn_Malus_domestica_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.277952534496466,51.85366881593453]}"
0000000000000000061f,298.16583251953125,282.5139465332031,1.8141456166631542E-5,2013,E14,David_Kleijn_Malus_domestica_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.357409256167817,51.86544530181668]}"
00000000000000000620,298.3373718261719,280.86199951171875,1.778841578925494E-5,2013,E15,David_Kleijn_Malus_domestica_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.7995380438190836,51.917242219653495]}"
0000000000000000063c,299.3715515136719,282.4340515136719,2.0156150640104897E-5,2013,B16,David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[6.058750047156946,51.20885158989888]}"
0000000000000000063d,299.0780944824219,282.4521484375,1.8172411728301086E-5,2013,B17,David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[6.148979956973424,51.49209814791482]}"
0000000000000000063e,299.3289489746094,282.5724182128906,1.9641747712739743E-5,2013,B18,David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.944012917950729,51.23159746437251]}"
0000000000000000063f,297.10906982421875,281.7762756347656,1.745168265188113E-5,2013,B19,David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[6.550370397400408,52.747629395129366]}"
00000000000000000640,298.9710998535156,282.472900390625,1.7903861589729786E-5,2013,B20,David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.975734962844944,51.28899947223351]}"
00000000000000000641,298.9710998535156,282.472900390625,1.7903861589729786E-5,2013,B21,David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.946171122860598,51.44223202083414]}"
00000000000000000642,298.9710998535156,282.472900390625,1.7903861589729786E-5,2013,B22,David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.904697023962497,51.283202640864026]}"
00000000000000000643,298.9710998535156,282.472900390625,1.7903861589729786E-5,2013,B23,David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[5.8315722257870375,51.312182338610384]}"
00000000000000000644,299.0780944824219,282.4521484375,1.8172411728301086E-5,2013,B24,David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[6.089870113408945,51.43523569128127]}"
00000000000000000645,299.0780944824219,282.4521484375,1.8172411728301086E-5,2013,B25,David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[6.097981218225163,51.47017274803502]}"
00000000000000000646,297.8802185058594,280.54547119140625,1.709301068331115E-5,2013,B26,David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[6.671778341782578,52.429405648450185]}"
00000000000000000647,299.0780944824219,282.4521484375,1.8172411728301086E-5,2013,B27,David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[6.090017263743708,51.475586096713904]}"
00000000000000000648,297.5317687988281,280.3321533203125,1.7233987819054164E-5,2013,B28,David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[6.624890894205595,52.72256478810794]}"
00000000000000000649,297.5317687988281,280.3321533203125,1.7233987819054164E-5,2013,B29,David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[6.660639507351069,52.71391859116531]}"
0000000000000000064a,297.2284240722656,281.6789245605469,1.707627779978793E-5,2013,B30,David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,2050,"{""type"":""Point"",""coordinates"":[6.7475429277816765,52.73916602132992]}"
000000000000000006ae,295.34124755859375,294.15057373046875,2.459450115566142E-5,2013,CASTELLANOS,Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,2050,"{""type"":""Point"",""coordinates"":[-73.72914905943459,5.531795780165979]}"
000000000000000006af,295.34124755859375,294.15057373046875,2.459450115566142E-5,2013,GONZÁLEZ,Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,2050,"{""type"":""Point"",""coordinates"":[-73.73789781570144,5.571606634371144]}"
000000000000000006b0,295.34124755859375,294.15057373046875,2.459450115566142E-5,2013,JIMÉNEZ,Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,2050,"{""type"":""Point"",""coordinates"":[-73.7247791404022,5.554149253746902]}"
000000000000000006b1,295.34124755859375,294.15057373046875,2.459450115566142E-5,2013,PEÑA,Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,2050,"{""type"":""Point"",""coordinates"":[-73.72776227900697,5.628741096168946]}"
000000000000000006b2,293.0911865234375,291.4405517578125,1.5641451682313345E-5,2013,SIERRA,Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,2050,"{""type"":""Point"",""coordinates"":[-73.6647239674144,5.458648686485253]}"
00000000000000000085,297.58721923828125,287.2086486816406,1.5893760064500384E-5,2014,pond1,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,2050,"{""type"":""Point"",""coordinates"":[13.791335152251136,55.44251833048675]}"
00000000000000000086,297.58721923828125,287.2086486816406,1.5893760064500384E-5,2014,seminatural1,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,2050,"{""type"":""Point"",""coordinates"":[13.791335152251136,55.44251833048675]}"
00000000000000000087,297.58721923828125,287.2086486816406,1.5893760064500384E-5,2014,control1,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,2050,"{""type"":""Point"",""coordinates"":[13.791335152251136,55.44251833048675]}"
00000000000000000088,297.58721923828125,287.2086486816406,1.5893760064500384E-5,2014,pond2,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,2050,"{""type"":""Point"",""coordinates"":[13.818531209576106,55.444997590672465]}"
00000000000000000089,297.58721923828125,287.2086486816406,1.5893760064500384E-5,2014,seminatural2,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,2050,"{""type"":""Point"",""coordinates"":[13.818531209576106,55.444997590672465]}"
0000000000000000008a,297.58721923828125,287.2086486816406,1.5893760064500384E-5,2014,control2,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,2050,"{""type"":""Point"",""coordinates"":[13.818531209576106,55.444997590672465]}"
0000000000000000008b,297.58721923828125,287.2086486816406,1.5893760064500384E-5,2014,pond3,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,2050,"{""type"":""Point"",""coordinates"":[13.813599443810993,55.444752340114526]}"
0000000000000000008c,297.58721923828125,287.2086486816406,1.5893760064500384E-5,2014,seminatural3,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,2050,"{""type"":""Point"",""coordinates"":[13.813599443810993,55.444752340114526]}"
0000000000000000008d,297.58721923828125,287.2086486816406,1.5893760064500384E-5,2014,control3,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,2050,"{""type"":""Point"",""coordinates"":[13.813599443810993,55.444752340114526]}"
0000000000000000008e,297.50152587890625,287.1427307128906,1.6021496776374988E-5,2014,pond4,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,2050,"{""type"":""Point"",""coordinates"":[13.718749905303145,55.44811450230882]}"
0000000000000000008f,297.50152587890625,287.1427307128906,1.6021496776374988E-5,2014,seminatural4,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,2050,"{""type"":""Point"",""coordinates"":[13.718749905303145,55.44811450230882]}"
